time_s,loop,loop_dt_ms,inference_ms,state_tick,enabled,warmup,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788509587.7088692,1246,3.482988999621739,2.3069310000209953,2939053,0,0,0.0,0.0,0.0,0.0021423101,0.75111735,-1.3441273,-0.1108386,0.7684056,-1.4945936,0.14232215,0.8957719,-1.4844202,-0.078799784,0.71988964,-1.3317268,-6.7643027,-7.0411606,17.772245,75.30161,0.3410461,0.24028248,-0.6025597,-0.077510476,-0.6704656,1.631764,-0.46118733,0.68596774,-0.645022,0.081386,0.3604237,-0.48932698,-0.58520406,1.8292472,0.5503244,0.85261524,0.058447797,0.6103597,-1.311455,0.0014010337,0.7318167,-1.0516683,-0.024033614,0.70492953,-1.5076575,-0.062451966,0.8903458,-1.2493644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9993458,1.0780326,3.2335467,3.6878874,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.7289808,1247,3.614736000145058,2.2350889998961065,2939073,0,0,0.0,0.0,0.0,0.010044813,0.7545993,-1.3469234,-0.10469226,0.7492702,-1.4631102,0.12630534,0.8983758,-1.4860473,-0.07680148,0.73166764,-1.3453912,-6.76727,-7.038436,17.799828,75.29501,0.60070616,0.2790377,-0.8310471,0.34879714,-1.6393466,2.788355,-1.8525003,-1.1820347,0.028308174,-0.08913705,1.6160935,-1.6054779,0.1472699,-0.38367686,2.0075214,0.06200838,0.028652314,0.7285478,-1.4628919,-0.036777083,0.6969756,-0.9906323,0.013794093,0.7997889,-1.3546127,-0.042413715,0.78329617,-1.2716819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5816033,-0.017375201,3.6661723,1.5348592,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.7489426,1248,3.5477589999572956,2.304178000031243,2939093,0,0,0.0,0.0,0.0,0.0077739954,0.76886,-1.3577442,-0.1084164,0.74161005,-1.4311213,0.09851056,0.88363063,-1.4488297,-0.08143395,0.7533463,-1.3766692,-6.75419,-7.0382843,17.846455,75.29937,-0.5619509,0.3410461,-1.793525,-0.5038181,0.32941952,1.0777327,-1.2440431,-1.0696446,3.0350406,-0.5619509,0.92237467,-1.3203741,1.2905494,0.325544,3.2166846,0.0,-0.0066887145,0.83314186,-1.3504276,-0.13511856,0.7170311,-1.303443,0.040699534,0.84397775,-1.1885501,-0.007841461,0.6572464,-1.2347281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771591,-1.5730964,2.1554453,-1.0692548,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.7690766,1249,3.659952999896632,2.3796690002200194,2939113,0,0,0.0,0.0,0.0,-0.00024962425,0.7925067,-1.3794808,-0.12612876,0.74951243,-1.421659,0.06623472,0.8555331,-1.3872688,-0.089760244,0.77248174,-1.3937773,-6.733874,-7.0385265,17.899956,75.30183,-0.8913705,2.5500948,0.812849,-1.7207327,0.6704656,-1.1828773,-1.1897858,-1.0696446,4.5131316,-0.5890796,1.0928978,-0.5014591,0.84873974,-0.081386,4.73589,-0.5503244,-0.013713658,0.7720361,-1.2263659,-0.11402451,0.7252807,-1.50278,0.047697328,0.8217375,-1.2328018,-0.026235506,0.62123895,-1.1977786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6941824,-1.4956437,2.1997023,-1.458822,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.7889717,1250,3.5776469999291294,2.32120299961025,2939133,0,0,0.0,0.0,0.0,-0.0004312992,0.79023594,-1.36321,-0.1287629,0.7574149,-1.4426057,0.06136003,0.8352169,-1.3834617,-0.092666924,0.76815206,-1.3912814,-6.71492,-7.039768,17.964325,75.306274,0.40305448,-1.1200264,0.60660374,0.6084572,-0.3565482,-2.8490155,0.5580754,-0.8836195,-1.3001541,0.2790377,-1.1781592,0.7764528,1.4688236,-0.22090487,2.2478037,0.2945398,-0.03524707,0.7859973,-1.0615306,-0.114331946,0.8197442,-1.4436166,0.045239583,0.89145535,-1.2988788,-0.055252235,0.7285735,-1.3031269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301496,-0.66531986,3.200602,0.3106356,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.8111386,1251,5.754078999871126,2.74527700003091,2939153,0,0,0.0,0.0,0.0,0.004594803,0.76123005,-1.3431004,-0.12355516,0.77031314,-1.4865847,0.07104884,0.8191092,-1.38313,-0.08739871,0.7450806,-1.3741574,-6.6795864,-7.038769,17.988062,75.30576,-0.4921915,-1.154906,1.1080629,0.046506286,2.2671814,-1.4457389,0.62783486,-1.0270138,0.12940879,0.29841533,-0.6317104,0.32958803,1.8757535,-0.054257333,1.0076362,0.2790377,-0.023569426,0.6034529,-1.116059,-0.10273662,0.5892904,-1.2583302,0.026631616,0.76395345,-1.4268625,-0.02263868,0.78975004,-1.4206758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247384,-2.3733726,0.48258427,2.3379939,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.8290496,1252,3.6744809999618155,2.308754999830853,2939173,0,0,0.0,0.0,0.0,0.0038075447,0.73897606,-1.3508568,-0.11895297,0.76558983,-1.4999962,0.07486381,0.8030016,-1.3833985,-0.07589322,0.7459889,-1.3842517,-6.6532145,-7.052303,18.014555,75.31012,0.09301257,-3.883275,-0.84317917,0.48831603,-5.1621976,1.0656006,-0.046506286,-1.9610151,-0.972588,0.86811733,1.9920192,-1.7086005,0.2092783,-1.2014123,0.76347816,0.77898026,-0.004666939,0.750671,-1.327992,-0.04565631,0.8776777,-1.1377732,0.0022102818,0.7657798,-1.1843088,-0.047949377,0.8877413,-1.2583587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7821467,-1.0860692,2.6396964,2.1823983,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.8507884,1253,4.197883999950136,2.223249000053329,2939195,0,0,0.0,0.0,0.0,0.007713437,0.75341845,-1.364537,-0.10578225,0.78184885,-1.4705507,0.07389493,0.8162026,-1.3824666,-0.07334989,0.77868867,-1.4139184,-6.6297193,-7.0569353,18.024729,75.33095,0.10851467,1.1897858,-1.5063993,-0.2286559,0.9107481,0.6207578,-0.6820922,0.53094673,1.4983113,0.1472699,0.93400127,-0.44282073,2.0889072,0.034879714,1.6083423,0.8758684,0.033844605,0.67540425,-1.4416122,-0.03450674,0.708332,-1.1549959,-0.029535512,0.67785245,-1.151918,-0.07098952,0.800259,-1.261357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255728,-5.251534,0.82375616,-0.9857743,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.869226,1254,4.1919010000128765,2.188017000207765,2939213,0,0,0.0,0.0,0.0,0.010680556,0.76086676,-1.3851047,-0.10750807,0.7741281,-1.469508,0.06587139,0.8169595,-1.3793229,-0.07350129,0.78595525,-1.4174727,-6.598927,-7.0827622,18.03999,75.326805,0.7944824,-0.6820922,-1.5326855,0.12014124,-1.1897858,0.487305,-0.724723,-0.065883905,-0.04044025,-0.31779295,0.29841533,-0.42462263,1.2672963,-2.6741114,1.0115118,-0.569702,-0.026438514,0.81781805,-1.3496306,-0.084953204,0.78049296,-1.287983,0.019941824,0.7771887,-1.1180917,-0.071113266,0.78570104,-1.2933928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4951196,-1.5483308,1.7115046,-1.0718716,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.8892047,1255,3.805331999956252,2.3733649995847372,2939233,0,0,0.0,0.0,0.0,0.0055031776,0.7616539,-1.4035555,-0.1115047,0.7843922,-1.4647374,0.063751966,0.80981404,-1.3729568,-0.08361393,0.7842597,-1.4156245,-6.566772,-7.1202154,18.067814,75.31469,-1.4688236,1.5812138,0.77443075,-0.6627146,0.69371873,-1.0393144,-0.40305448,-0.724723,0.73803455,-0.75960267,-0.7518516,0.38013834,2.2323017,-1.3293047,1.3138026,-0.569702,-0.04408398,0.82637954,-1.1666763,-0.14607647,0.5520003,-1.3229382,0.055971503,0.9203225,-1.306448,0.014660035,0.5906592,-1.3439226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8671408,-1.3033056,0.4058501,-1.669489,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.9090111,1256,3.6253279999982624,2.3412360001202615,2939253,0,0,0.0,0.0,0.0,-0.0007946491,0.7581115,-1.3846781,-0.123040445,0.77524835,-1.4764903,0.05700007,0.8072404,-1.3668118,-0.08636922,0.75482994,-1.4047246,-6.545457,-7.1429234,18.076654,75.29901,-0.38367686,-0.9495033,1.1626571,-1.0270138,0.18214962,-0.325544,0.724723,0.80610895,-0.9119276,0.09301257,-2.6431074,0.493371,-0.13176781,-0.32941952,0.20540276,-1.449446,-0.07531336,0.8353703,-0.9819371,-0.13111454,0.6402232,-1.459378,0.069447465,0.96640587,-1.4314276,-0.011677919,0.5917315,-1.1332769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12119824,1.261006,0.102667585,-1.2294734,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.9317622,1257,6.391373000042222,2.119886999935261,2939273,0,0,0.0,0.0,0.0,-0.010180593,0.7516624,-1.3626887,-0.12982261,0.7744006,-1.4856367,0.060784757,0.82025975,-1.3893383,-0.08730787,0.74114454,-1.3772537,-6.558779,-7.1185503,18.069145,75.29898,-0.7092209,0.24415801,0.92001563,-0.054257333,-0.24028248,-1.5872797,0.29841533,1.3525578,-2.252522,0.17052305,-0.9533789,2.2221918,-1.0851467,1.9377619,-0.569702,0.49606705,-0.07452371,0.6608674,-1.0007597,-0.107907206,0.8073434,-1.499415,0.007259388,0.8719253,-1.3894521,-0.05500282,0.68186533,-1.1632553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25172597,0.34314895,0.6495559,-0.9707549,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.9510295,1258,5.658429000050091,2.283538000028784,2939293,0,0,0.0,0.0,0.0,-0.021807194,0.74439573,-1.3552326,-0.13484868,0.78593636,-1.5008967,0.061057255,0.84829676,-1.4194156,-0.08803445,0.7351193,-1.3641579,-6.5868464,-7.0749807,18.065756,75.30603,-0.6317104,-3.123672,0.15771697,-0.27128667,2.2245505,-0.40440246,-0.8332376,0.5386978,-0.36194023,-0.40305448,0.732474,-0.59244967,-1.782741,2.44158,0.054257333,0.5890796,0.0050749383,0.5586975,-1.3075266,-0.013430325,0.9285629,-1.2129531,-0.03387489,0.6199349,-1.3656917,-0.14418082,0.9612483,-1.2139136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.512383,-0.16946316,1.9295644,2.128624,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.9690495,1259,3.6372319996189617,2.3681159996158385,2939313,0,0,0.0,0.0,0.0,-0.025107503,0.73976326,-1.3507304,-0.13621117,0.7952618,-1.4995855,0.06995885,0.8486904,-1.4122123,-0.09290916,0.7585844,-1.3678228,-6.6010766,-7.055694,18.068148,75.30606,1.1742837,-0.3720503,-1.8137453,0.64721245,1.2750474,2.1979275,-0.10851467,-2.5694723,0.7198365,-1.8021187,5.06531,-0.31341195,-0.05813286,-0.027128667,0.35267267,0.64721245,0.06574432,0.5579444,-1.5229824,0.022760725,0.7926901,-0.9312668,-0.06806813,0.54796225,-1.2821318,-0.11903044,0.9428414,-1.4306006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000306,-1.1781572,1.4199579,3.4165058,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509587.989162,1260,3.771507999772439,2.365268000176002,2939333,0,0,0.0,0.0,0.0,-0.007001519,0.7448802,-1.3795441,-0.12031547,0.7829994,-1.4659696,0.067657754,0.82465,-1.3836355,-0.09651214,0.7794456,-1.4023076,-6.579852,-7.0878487,18.097576,75.29955,0.5580754,0.0077510476,-3.1422071,1.5424585,-0.8293621,2.9116979,-0.21315381,-0.724723,2.7216287,-0.09301257,1.7013549,-3.206912,1.8641269,-2.1896708,4.003416,-0.1472699,0.012432914,0.7759142,-1.4281332,-0.061406776,0.6809854,-1.0575113,-0.012150489,0.7683051,-1.1449764,-0.014256677,0.8046491,-1.4631047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1476748,-0.74067324,2.5108864,2.6568344,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.0091105,1261,3.7214269996184157,2.4390300000050047,2939353,0,0,0.0,0.0,0.0,0.004019499,0.7572334,-1.4242021,-0.10941555,0.7743703,-1.44804,0.064145565,0.8187459,-1.3633838,-0.08888227,0.80251706,-1.4402045,-6.53165,-7.120185,18.16122,75.31715,0.05813286,1.6703508,0.042462263,0.081386,0.0,-0.8876635,-0.33717057,0.24415801,0.99685216,0.6317104,-0.07363495,-1.5994118,2.44158,-1.3293047,4.011167,1.3448068,-0.05148986,0.9287571,-1.1325152,-0.18103305,0.560617,-1.4931096,0.12230083,0.9822053,-1.190489,0.04705575,0.53968376,-1.3579334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05931273,1.1567856,-2.4976456,-1.8439958,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.0289855,1262,3.9438629996766394,2.3490120001952164,2939373,0,0,0.0,0.0,0.0,0.012164235,0.76643777,-1.4103324,-0.1195888,0.77676225,-1.4666963,0.073440775,0.8290403,-1.3656901,-0.09330279,0.800004,-1.4529843,-6.503432,-7.1219716,18.192163,75.34016,-0.03100419,-0.3565482,3.0451508,-0.70534533,0.15889648,-3.3747387,1.6664752,0.9456278,-0.83913517,0.62783486,-0.9882586,1.5589716,0.24803352,1.2750474,-0.4999426,-0.23640695,-0.05718655,0.84966767,-0.8615524,-0.1493122,0.5576451,-1.6017559,0.13674241,1.0330209,-1.4293212,0.02991471,0.5026988,-1.2889723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17299399,3.2531455,-3.9981153,-2.6593435,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.048875,1263,3.4755329998006346,2.2586410000258184,2939393,0,0,0.0,0.0,0.0,0.015948892,0.7446077,-1.36103,-0.11634911,0.78278744,-1.5113226,0.084613174,0.84021264,-1.3838882,-0.076559246,0.77139175,-1.3899386,-6.5199633,-7.063354,18.149351,75.340065,-0.8758684,-0.23253144,4.323063,0.3759258,-0.4921915,-2.4749432,0.70146984,1.1122752,-3.105811,0.53094673,-1.1045243,4.062223,-2.5035884,3.8949015,-4.654504,1.1239018,-0.06226901,0.60380673,-0.8546906,-0.120809466,0.7051622,-1.5273688,0.03860376,0.8946627,-1.5077901,0.010999812,0.60912466,-1.2622445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2945997,2.8261316,-2.2802713,-0.38474894,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.0691493,1264,3.750258999843936,2.407092999874294,2939413,0,0,0.0,0.0,0.0,0.006381154,0.7145118,-1.3409679,-0.115138,0.7688901,-1.5478294,0.08870064,0.8629511,-1.4221169,-0.06511444,0.7616727,-1.3782804,-6.56871,-6.986419,18.083014,75.36583,-0.24415801,0.24028248,-0.042462263,-0.19765173,-0.6045817,0.16580501,0.20540276,0.9495033,-2.3354244,0.7557271,-0.4921915,-0.14760691,-2.0075214,4.9296665,-3.100419,1.7013549,0.014221151,0.6059598,-1.3247923,-0.019742966,0.9249468,-1.2056445,-0.038267143,0.6941019,-1.4749042,-0.066251196,0.9086553,-1.0204626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1849654,1.0894184,1.3751291,1.8334842,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.089127,1265,3.7396990001070662,2.36763599968981,2939433,0,0,0.0,0.0,0.0,0.003868103,0.71569264,-1.3430215,-0.1085375,0.7715242,-1.5192842,0.105746895,0.87194353,-1.4527631,-0.06220776,0.77557003,-1.3681388,-6.587452,-6.9228663,18.048466,75.38639,0.7673537,0.11239019,-2.5517797,0.38367686,-0.54257333,4.8184557,-0.23253144,-0.5929552,-0.04044025,-0.34492162,1.36806,1.8339652,0.31391743,1.6277201,-0.5038181,1.3486823,0.047491442,0.5744366,-1.5362213,0.04454779,0.6570158,-0.8344617,-0.07709306,0.5911339,-1.4280559,-0.08535677,0.9786345,-1.2747908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997313,-1.0831904,1.4563701,4.4438453,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.1104503,1266,5.059952000010526,2.4739100003898784,2939453,0,0,0.0,0.0,0.0,0.00071930885,0.7265017,-1.3861157,-0.10378393,0.7242004,-1.4696028,0.090941176,0.847449,-1.4442168,-0.07135159,0.7734809,-1.3721827,-6.573615,-6.9294367,18.060062,75.376396,-0.51156914,0.019377619,-3.8276696,0.5735775,-2.716742,3.9995408,-1.8292472,-3.1701784,2.0503206,-1.1820347,1.36806,-2.26061,1.139404,-0.9882586,1.0967733,-0.2286559,0.004609438,0.7488629,-1.4422185,-0.06584262,0.7415197,-1.0159923,-0.018092697,0.7190431,-1.1490818,-0.03734404,0.8417407,-1.4290264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.523354,-1.3522298,2.8825774,2.6335618,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.1290634,1267,4.0244410001832875,2.394868999999744,2939473,0,0,0.0,0.0,0.0,-0.007879496,0.7412469,-1.4278512,-0.11538022,0.7234738,-1.4368715,0.04949124,0.8032135,-1.3957834,-0.08924562,0.7966432,-1.4114857,-6.544064,-6.9390345,18.100756,75.38936,-0.2751622,2.1044095,0.0808805,-1.8835046,1.5695871,-0.6146918,-1.9726416,-0.162772,4.9276443,-0.76347816,0.65496355,-2.3232923,1.5695871,0.15502095,5.4412355,0.9921341,-0.036869343,0.8942305,-1.2970815,-0.16650857,0.58701485,-1.4197742,0.08685979,0.8690543,-1.1462308,-0.006801892,0.5686696,-1.3061519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4603662,-2.7478557,0.36804253,-1.3025695,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.150902,1268,5.481560999669455,2.4465179999424436,2939493,0,0,0.0,0.0,0.0,0.007319808,0.7527523,-1.4199685,-0.12773347,0.7255932,-1.4553065,0.049824297,0.8086635,-1.3751367,-0.08540028,0.80054903,-1.4240284,-6.5173287,-6.947058,18.186745,75.394714,1.2052878,0.12014124,2.4810092,-1.2246655,-0.18602514,-2.760047,1.5773382,1.3796865,-0.61064774,1.0076362,0.096888095,1.5003332,0.9998852,-0.52707124,3.4957223,-0.6975943,-0.07256016,0.8558787,-0.94360507,-0.13087218,0.6049028,-1.6245034,0.104409195,0.985621,-1.3606269,-0.011294709,0.47141314,-1.2638216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0612097,-0.5150579,-1.1644521,-3.6558568,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509588.1691432,1269,3.733105999799591,2.4069010000857816,2939513,0,0,0.0,0.0,0.0,0.019703269,0.7360089,-1.3990849,-0.12207156,0.73273873,-1.486316,0.059331447,0.80630183,-1.3926556,-0.083947,0.7708467,-1.3877428,-6.509366,-6.941366,18.19613,75.40262,-0.2751622,-0.9456278,3.233198,0.12014124,-0.48831603,-2.9561822,0.26741114,0.4650629,-1.7187105,-0.3565482,-2.5345926,1.6095219,-0.68984324,0.6317104,-1.1277775,0.5503244,-0.081565134,0.66847634,-0.8709223,-0.14359948,0.74412835,-1.5532895,0.06464158,0.8916577,-1.4563897,-0.02694867,0.6465435,-1.3671684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7055866,0.024857223,-1.0322707,-1.7389128,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
